Fecha,Cine,Tipo_Sala,Cantidad_Boletos,Total_Venta,Cliente_ID
3/28/2025,Cinépolis La Nogalera,Tradicional,2,160,4727
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3803
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,1393
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9795
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,1132
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,4770
3/28/2025,Cinépolis La Nogalera,Tradicional,3,240,3835
3/28/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7833
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2909
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,2963
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1966
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,4061
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,9101
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,8280
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5607
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,4179
3/28/2025,Cinépolis Paseo Villalta,Tradicional,3,240,3362
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,2726
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,8013
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,5584
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1356
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5647
3/28/2025,Cinépolis Paseo Villalta,Tradicional,3,240,7642
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,3739
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1877
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,1292
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,3686
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3374
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,4863
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9226
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4291
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2558
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,3276
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6409
3/28/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8869
3/28/2025,Cinépolis La Nogalera,Tradicional,2,160,4384
3/28/2025,Cinépolis Paseo Villalta,Tradicional,2,160,1028
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8756
3/28/2025,Cinépolis La Nogalera,Tradicional,1,80,6755
3/28/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7372
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,4581
3/28/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8705
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,1325
3/28/2025,Cinépolis Paseo Villalta,Tradicional,5,400,1358
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2721
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4896
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,7941
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4808
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4845
3/28/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1091
3/28/2025,Cinépolis Paseo Villalta,Tradicional,1,80,7592
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,9128
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,3513
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,1604
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,8065
3/28/2025,Cinépolis La Nogalera,Tradicional,1,80,1597
3/28/2025,Cinépolis La Nogalera,Tradicional,1,80,9705
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2699
3/28/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6780
3/28/2025,Cinépolis La Nogalera,Tradicional,5,400,5086
3/28/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,8846
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,2079
3/28/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,9340
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,5508
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,8233
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,4273
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8258
3/29/2025,Cinépolis La Nogalera,Tradicional,1,80,9780
3/29/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9002
3/29/2025,Cinépolis Paseo Villalta,Tradicional,1,80,5798
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3986
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,4412
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5543
3/29/2025,Cinépolis Paseo Villalta,Tradicional,1,80,6752
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2353
3/29/2025,Cinépolis Paseo Villalta,Tradicional,4,320,7597
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3934
3/29/2025,Cinépolis Paseo Villalta,Tradicional,2,160,9940
3/29/2025,Cinépolis La Nogalera,Tradicional,1,80,9625
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4671
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,8001
3/29/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6061
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4264
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,3763
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,4241
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,6411
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6260
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,5409
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,7843
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2079
3/29/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9795
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7214
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9791
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,8833
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,5864
3/29/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4284
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,5566
3/29/2025,Cinépolis La Nogalera,Tradicional,4,320,1789
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,2309
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,6389
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9215
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2231
3/29/2025,Cinépolis La Nogalera,Tradicional,2,160,1421
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1946
3/29/2025,Cinépolis Paseo Villalta,Tradicional,3,240,2564
3/29/2025,Cinépolis La Nogalera,Tradicional,1,80,2308
3/29/2025,Cinépolis Paseo Villalta,Tradicional,3,240,7131
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,7121
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7574
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2439
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,5480
3/29/2025,Cinépolis La Nogalera,Tradicional,2,160,1105
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,1669
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,1109
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7728
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7499
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,8619
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,3047
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1873
3/29/2025,Cinépolis Paseo Villalta,Tradicional,1,80,9837
3/29/2025,Cinépolis Paseo Villalta,Tradicional,5,400,1783
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,1486
3/29/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4196
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3261
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,9572
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,1238
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,2105
3/29/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2667
3/29/2025,Cinépolis La Nogalera,Tradicional,4,320,8756
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,2425
3/29/2025,Cinépolis La Nogalera,Tradicional,3,240,9023
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,2490
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8714
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1832
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,3440
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,1440
3/29/2025,Cinépolis La Nogalera,Tradicional,1,80,3367
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,4034
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,4262
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,8036
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,6938
3/29/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,5264
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,2465
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,6539
3/29/2025,Cinépolis La Nogalera,Tradicional,2,160,8727
3/29/2025,Cinépolis La Nogalera,Tradicional,4,320,5541
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,1818
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,2124
3/29/2025,Cinépolis La Nogalera,Tradicional,2,160,6641
3/29/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7912
3/29/2025,Cinépolis La Nogalera,Tradicional,1,80,7331
3/29/2025,Cinépolis La Nogalera,Tradicional,4,320,7523
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,3401
3/29/2025,Cinépolis La Nogalera,Tradicional,2,160,9974
3/29/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,6615
3/29/2025,Cinépolis La Nogalera,Tradicional,3,240,3956
3/29/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,6087
3/29/2025,Cinépolis Paseo Villalta,Tradicional,5,400,3170
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7458
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,7853
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4091
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,4203
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9984
3/30/2025,Cinépolis Paseo Villalta,Tradicional,1,80,8382
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,1801
3/30/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4349
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4201
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1583
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8694
3/30/2025,Cinépolis La Nogalera,Tradicional,4,320,4401
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4185
3/30/2025,Cinépolis Paseo Villalta,Tradicional,3,240,7772
3/30/2025,Cinépolis Paseo Villalta,Tradicional,4,320,1788
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,3889
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4272
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,3,240,7902
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,3492
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7745
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,6298
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,5047
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2098
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7302
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,1680
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,9001
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9859
3/30/2025,Cinépolis La Nogalera,Tradicional,3,240,9872
3/30/2025,Cinépolis La Nogalera,Tradicional,5,400,3463
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,5922
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,4167
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,4227
3/30/2025,Cinépolis La Nogalera,Tradicional,1,80,3024
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5477
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,3317
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,3511
3/30/2025,Cinépolis Paseo Villalta,Tradicional,2,160,8848
3/30/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6393
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4175
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,9444
3/30/2025,Cinépolis Paseo Villalta,Tradicional,4,320,6255
3/30/2025,Cinépolis Paseo Villalta,Tradicional,3,240,2259
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,5323
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3568
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8844
3/30/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3338
3/30/2025,Cinépolis La Nogalera,Tradicional,3,240,7791
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,3731
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,9627
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,7979
3/30/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7524
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,1076
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7694
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4346
3/30/2025,Cinépolis Paseo Villalta,Tradicional,1,80,4148
3/30/2025,Cinépolis La Nogalera,Tradicional,2,160,1244
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,8737
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,9333
3/30/2025,Cinépolis La Nogalera,Tradicional,4,320,8310
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8325
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,4374
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9234
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6387
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6108
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,1560
3/30/2025,Cinépolis Paseo Villalta,Tradicional,1,80,2821
3/30/2025,Cinépolis Paseo Villalta,Tradicional,4,320,6646
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5701
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,3877
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,9749
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,1939
3/30/2025,Cinépolis Paseo Villalta,Tradicional,5,400,2725
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,9853
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6985
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,4126
3/30/2025,Cinépolis La Nogalera,Tradicional,1,80,2543
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,6902
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,6221
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,9529
3/30/2025,Cinépolis Paseo Villalta,Tradicional,2,160,5144
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5890
3/30/2025,Cinépolis Paseo Villalta,Tradicional,1,80,5228
3/30/2025,Cinépolis Paseo Villalta,Tradicional,1,80,5366
3/30/2025,Cinépolis Paseo Villalta,Tradicional,5,400,4229
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7265
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3689
3/30/2025,Cinépolis Paseo Villalta,Tradicional,5,400,7152
3/30/2025,Cinépolis La Nogalera,Tradicional,4,320,6938
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,4621
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,6310
3/30/2025,Cinépolis Paseo Villalta,Tradicional,1,80,1652
3/30/2025,Cinépolis La Nogalera,Tradicional,3,240,2645
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,1,164,5759
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,4688
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,5243
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,7507
3/30/2025,Cinépolis Paseo Villalta,Tradicional,4,320,9593
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,7127
3/30/2025,Cinépolis La Nogalera,Tradicional,4,320,9459
3/30/2025,Cinépolis La Nogalera,Tradicional,1,80,6130
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,2725
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5784
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2232
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,9808
3/30/2025,Cinépolis Paseo Villalta,Tradicional,3,240,8446
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,7287
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,9205
3/30/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,2721
3/30/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,3990
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,7766
3/30/2025,Cinépolis Paseo Villalta,Tradicional,2,160,2306
3/30/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,1496
3/30/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,1909
3/31/2025,Cinépolis La Nogalera,Tradicional,2,160,7236
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,3431
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2695
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,2019
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,2426
3/31/2025,Cinépolis La Nogalera,Tradicional,3,240,7330
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,8464
3/31/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8195
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,2789
3/31/2025,Cinépolis La Nogalera,Tradicional,2,160,8598
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4653
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1973
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,4406
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8433
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,5390
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,6873
3/31/2025,Cinépolis Paseo Villalta,Tradicional,5,400,6939
3/31/2025,Cinépolis La Nogalera,Tradicional,4,320,2774
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,9283
3/31/2025,Cinépolis La Nogalera,Tradicional,5,400,4239
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,5537
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,9469
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8741
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,3513
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,7981
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,1364
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,8436
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9160
3/31/2025,Cinépolis La Nogalera,Tradicional,4,320,4873
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,1773
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,1352
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,6344
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1117
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,9298
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8012
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,6329
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,5018
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,4380
3/31/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2879
3/31/2025,Cinépolis La Nogalera,Tradicional,5,400,9978
3/31/2025,Cinépolis La Nogalera,Tradicional,3,240,8378
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,6392
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,4052
3/31/2025,Cinépolis La Nogalera,Tradicional,3,240,5803
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6086
3/31/2025,Cinépolis Paseo Villalta,Tradicional,2,160,4160
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,9903
3/31/2025,Cinépolis Paseo Villalta,Tradicional,3,240,3648
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,6308
3/31/2025,Cinépolis Paseo Villalta,Tradicional,4,320,8986
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6769
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,4240
3/31/2025,Cinépolis Paseo Villalta,Tradicional,5,400,1886
3/31/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2785
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,8727
3/31/2025,Cinépolis La Nogalera,Tradicional,1,80,5890
3/31/2025,Cinépolis Paseo Villalta,Tradicional,5,400,8952
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,3,492,4118
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,5,400,1906
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,8769
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,4,320,8939
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,4081
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3107
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,3933
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,2,160,6006
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,1625
3/31/2025,Cinépolis Paseo Villalta,Tradicional,5,400,9282
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,1,164,7007
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,8928
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,3,240,5490
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,3,492,2597
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,3670
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,8432
3/31/2025,Cinépolis Paseo Villalta,Tradicional,3,240,5725
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,9759
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,5,400,8002
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,4,656,9831
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,5,820,5537
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,2,328,3985
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,4988
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,5,820,1256
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,1037
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,2,160,9652
3/31/2025,Cinépolis Paseo Villalta,Tradicional,4,320,2832
3/31/2025,Cinépolis Sendero Saltillo Sur,Tradicional,1,80,8600
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,7411
3/31/2025,Cinépolis La Nogalera,Tradicional,1,80,8616
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,1,80,1671
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,3096
3/31/2025,Cinépolis Paseo Villalta,Tradicional,4,320,3460
3/31/2025,Cinépolis VIP Sendero Saltillo,VIP,2,328,2975
3/31/2025,Cinépolis Sendero Saltillo,Tradicional,4,320,5515
3/31/2025,Cinépolis La Nogalera,Tradicional,1,80,5939
3/31/2025,Cinépolis VIP Paseo Villalta,VIP,4,656,5529
